target_time,0 days 12:00:00,1 days 00:00:00,1 days 12:00:00,2 days 00:00:00,2 days 12:00:00,3 days 00:00:00,3 days 12:00:00,4 days 00:00:00,4 days 12:00:00,5 days 00:00:00,5 days 12:00:00,6 days 00:00:00,6 days 12:00:00,7 days 00:00:00,observed
2020-05-15 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-15 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-15 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.05,0.0,5.0,0.0,0.0,0.0,0.0
2020-05-15 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-15 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-17 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-17 10:00:00,0.0,0.77,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.44,0.0,0.4,0.0,0.0,0.0
2020-05-17 13:00:00,0.57,0.77,0.36,0.0,0.0,0.16999999999999998,0.0,0.15,0.0,0.5900000000000001,0.0,0.31,0.0,0.0,0.2
2020-05-17 16:00:00,0.5700000000000001,0.0,1.43,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.19,0.0,0.05,0.0,0.0
2020-05-17 19:00:00,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2020-05-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
2020-05-18 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
2020-05-18 10:00:00,0.9299999999999999,0.83,0.0,1.69,0.0,0.0,0.0,0.2,0.0,0.53,0.0,0.24000000000000002,0.0,0.0,0.0
2020-05-18 13:00:00,0.76,0.63,0.09,0.95,0.1,0.0,0.0,0.6499999999999999,0.0,0.51,0.0,0.1,0.0,0.0,1.2
2020-05-18 16:00:00,0.49,0.12,0.09,0.0,0.42000000000000004,0.0,0.0,0.0,0.29,0.0,0.11,0.0,0.0,0.0,0.0
2020-05-18 19:00:00,0.14,0.0,0.0,0.0,0.21000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-19 07:00:00,0.0,0.04,0.0,2.6,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-19 10:00:00,0.6399999999999999,2.5700000000000003,1.57,2.06,0.0,0.7,0.0,0.0,0.0,1.03,0.0,1.79,0.0,0.0,0.0
2020-05-19 13:00:00,0.55,1.6,0.95,0.54,0.11,0.77,0.52,0.0,0.0,3.05,0.0,1.11,0.0,0.0,0.0
2020-05-19 16:00:00,0.0,0.45,0.1,0.12,0.16,0.0,0.53,0.0,0.0,0.0,1.33,0.0,0.06,0.0,0.0
2020-05-19 19:00:00,0.0,0.13,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
2020-05-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-20 10:00:00,0.18,1.49,0.4,3.0300000000000002,0.5700000000000001,0.0,0.0,1.1600000000000001,0.0,0.0,0.0,0.38,0.0,0.0,0.0
2020-05-20 13:00:00,3.0,1.41,1.92,2.35,0.98,0.8,0.3,0.6799999999999999,0.13,0.0,0.0,1.15,0.0,0.0,0.0
2020-05-20 16:00:00,5.61,1.63,0.44000000000000006,1.65,0.79,0.5,0.32,0.0,0.17,0.0,0.0,0.0,0.48,0.0,0.0
2020-05-20 19:00:00,1.5,0.65,0.0,0.22,0.28,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-21 07:00:00,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-21 10:00:00,0.46,1.2200000000000002,0.26,0.2,0.12,0.4,0.2,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0
2020-05-21 13:00:00,0.5,1.1199999999999999,1.01,0.59,0.26,0.42000000000000004,0.23,0.23,0.14,1.35,0.97,0.0,0.0,0.0,0.0
2020-05-21 16:00:00,0.06,0.16,0.41000000000000003,0.49,0.0,0.16,0.09,0.04,0.14,0.0,0.97,0.0,0.0,0.0,0.0
2020-05-21 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
2020-05-22 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
2020-05-22 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.77,0.0,0.0,0.0
2020-05-22 16:00:00,0.0,0.1,0.8400000000000001,0.47,0.0,0.2,0.52,0.0,0.0,0.0,0.54,0.0,0.38,0.0,0.0
